1403636712.413555383682251 10.81021272370445807098349 -4.895568640166925611367787 -1.975356277813762106987383 0.7935959814269128997921143 -0.1272962339761866679133107 0.5877987504605077795361012 0.09216135915228568231682971
1403636712.113555431365967 10.80605157353454082169719 -5.035701492166637649461336 -2.059632841455254936846586 0.7897171763856708492923531 -0.1647543272665674407573277 0.5844792608085190854794178 0.08710216326521418028772104
1403636711.813555479049683 10.76747812395030479137858 -5.184481209680533275729886 -2.104715641852806573552925 0.7831563637701267621693546 -0.1412541815206443951424831 0.594764882492672897207342 0.1138775686392535374524826
1403636711.513555526733398 10.66532762884102325529057 -5.300743955213286895400415 -2.128579651459264976409713 0.7866422023359782578211252 -0.1399124353155549449478912 0.5922887294935925694971957 0.1039837338830468388417572
1403636711.213555574417114 10.5231242197482757205762 -5.381384798741084551920721 -2.132730429853064268996832 0.7999428598814175561670936 -0.1402028378735290792267421 0.5724087354139084649062852 0.1130611550690778926986368
1403636710.913555383682251 10.36147782047109089376136 -5.4264361431963159532188 -2.102002795519366973309161 0.7917209632550213926904803 -0.1835857896623346863229642 0.5710161400429886180418748 0.1158220276535329856804069
1403636710.613555431365967 10.17297291236038425665811 -5.468963627346199452006204 -2.023743543372183761874794 0.7791535288704497519418624 -0.2377300296508825239172324 0.5649950438908185601505352 0.1310908544288436616831461
1403636710.413555383682251 10.02851521062086703750538 -5.506995584257858844523525 -1.974614139828061887271815 0.7767419601112781624152603 -0.2468227492799078548468827 0.5571647090591759221567258 0.1591161368115490970520653
1403636710.213555574417114 9.879620662826170018888661 -5.543446516837720494663699 -1.944193387999472166782766 0.7798280668685866334755019 -0.2412371328984671270401208 0.5479420763925406667738116 0.1828450511467225314543583
1403636709.913555383682251 9.663888392491202239398262 -5.569745604245626147132953 -1.943785636898882618339712 0.7801269171708646865681658 -0.2466953677953949430889935 0.5441862237346679620486611 0.1854851544078381098135111
1403636709.613555431365967 9.465746567800024990901875 -5.564013005934775435434858 -1.912443238977113102450289 0.7785362052967597090713525 -0.2500561702182770296154501 0.544112500366301210519282 0.1878693048984367841569565
1403636709.313555479049683 9.284042989741195128772233 -5.521661543153217444057645 -1.908190097636244253465065 0.7726669245865126489647423 -0.2489517970073301111888497 0.5527856412798323182400395 0.1882468093001471443059813
1403636709.013555526733398 9.093170380837033661691748 -5.428356470034693792570124 -1.905538591087867938966838 0.7696319692621527153164607 -0.2426208569642933077226132 0.5618226812419309101898079 0.1820907095315432988602566
1403636708.813555479049683 8.954044229331836746155204 -5.337864201437169775488201 -1.867684715503529435665087 0.7733096236404967127597843 -0.2428459585186784064347876 0.5603413499037328548979531 0.170398468315298978748018
1403636708.613555431365967 8.803181733389166652159474 -5.233370337287286844230039 -1.835461512533456351903283 0.770674076451630107875701 -0.2591977938876104392562638 0.5646156104135668929444591 0.1417292630564987998553761
1403636708.413555383682251 8.631334215319808933486456 -5.134346677062211483644205 -1.802339628699719087379094 0.7741476802751328101237505 -0.2601536964945614927025019 0.5595222846715742770484781 0.1412453053405609282311417
1403636708.213555574417114 8.439753062159931928931655 -5.050677736317421562262098 -1.751196204192637440044678 0.7826743456476596971782556 -0.2498962694361827052702552 0.5470554711065191977326094 0.1603216601688949582982247
1403636708.013555526733398 8.252002379391411679421253 -4.968793045138001573945985 -1.713274049304608137589412 0.7842329545862690709512322 -0.2586234794451721108465847 0.5416026311139835458519087 0.1573504330816213603316811
1403636707.813555479049683 8.056523857817033729133982 -4.888811368878349661315497 -1.70639096289879166334913 0.7868615425852355516056491 -0.2633249659648109752829725 0.5354268787846508947936286 0.1575656452877386426436601
1403636707.613555431365967 7.86322464650237318295467 -4.816121075759951075667686 -1.745242969085620154956473 0.7884662845934071739861793 -0.2537589837109422430394545 0.5331824324454002006490327 0.1721737203439144270333827
1403636707.413555383682251 7.674660109210664771239863 -4.741321523143768423835809 -1.805690429140499153604082 0.7882143904447764803933296 -0.2491454085900380310825142 0.5346941119373573858553073 0.1753477879352726975792365
1403636707.213555574417114 7.500343824513288737421135 -4.664816552190865550642229 -1.83922422988153200229533 0.7877457685346638260881491 -0.2450842567880641975630596 0.5384676136957611269906465 0.1715894525638649303900252
1403636707.013555526733398 7.329899731365379089709222 -4.578939461681571287954284 -1.854156981009295934725856 0.7919027347935329030903517 -0.2416042023706243546676831 0.5355758645104091719701955 0.1663609370534625264692608
1403636706.813555479049683 7.18010106590931673764544 -4.490878481295581536869577 -1.864301018193684544854705 0.7934425675542216005453611 -0.2371820893204502622708674 0.5357352359623137605382226 0.1648675390941297669300525
1403636706.613555431365967 7.039742013528379693809711 -4.399311519038843876217015 -1.855530630594013130618691 0.7887313459866643894358162 -0.2339193449185580087057446 0.5437153585732520388873468 0.1660066648737258954149354
1403636706.413555383682251 6.910486923706003814515952 -4.300630904664616949162337 -1.823154808603150822676753 0.7833559054455331294164466 -0.2375613308860823891244252 0.5510442487036254499699339 0.1620752153843987297676676
1403636706.213555574417114 6.778315207240646067532452 -4.195861081678750714729631 -1.79311651777296643395232 0.7747264088435569240331802 -0.2518369028702764911287204 0.5613174085639973664996205 0.145944964408065064320752
1403636706.013555526733398 6.632512181330851852578689 -4.095310612467923050417085 -1.786384113854849964297955 0.7791666147199121095212604 -0.2529975558047137806916282 0.553835627393663987305672 0.1488546979178670959242936
1403636705.813555479049683 6.475755727498068381464691 -3.997717691976900855621579 -1.760910742479965040985235 0.7907824448843060460845322 -0.2455022434180577639573073 0.5369117520273466448443855 0.1616092320210241184419431
